image_name,label
tile_L1000853_04338.png,num_2
tile_L1000853_04433.png,noise
tile_L1000853_04434.png,noise
tile_L1000853_04458.png,num_2
tile_L1000853_04624.png,num_6
tile_L1000853_04625.png,discard
tile_L1000853_04744.png,num_6
tile_L1000853_04745.png,discard
tile_L1000853_05147.png,discard
tile_L1000853_05261.png,num_2
tile_L1000853_05262.png,draw_two
tile_L1000853_05263.png,discard
tile_L1000853_05267.png,noise
tile_L1000853_05382.png,discard
tile_L1000853_05383.png,discard
tile_L1000853_05452.png,num_6
tile_L1000853_05528.png,num_2
tile_L1000853_05529.png,num_2
tile_L1000853_05571.png,noise
tile_L1000853_05572.png,num_6
tile_L1000853_05574.png,noise
tile_L1000853_05618.png,skip
tile_L1000853_05619.png,discard
tile_L1000853_05648.png,discard
tile_L1000853_05649.png,num_2
tile_L1000853_05691.png,noise
tile_L1000853_05738.png,skip
tile_L1000853_05739.png,discard
tile_L1000853_05768.png,noise
tile_L1000853_07611.png,num_0
tile_L1000853_07612.png,num_0
tile_L1000853_08821.png,num_0
tile_L1000853_08822.png,num_0
tile_L1000855_00290.png,num_5
tile_L1000855_00291.png,num_5
tile_L1000855_02091.png,num_5
tile_L1000855_02092.png,num_5
tile_L1000855_02101.png,num_7
tile_L1000855_02102.png,num_7
tile_L1000855_02212.png,noise
tile_L1000855_02221.png,num_7
tile_L1000855_02222.png,num_7
tile_L1000855_02332.png,noise
tile_L1000855_02342.png,noise
tile_L1000855_02462.png,noise
tile_L1000855_02870.png,num_4
tile_L1000855_02990.png,num_4
tile_L1000855_03734.png,discard
tile_L1000855_03735.png,discard
tile_L1000855_03854.png,discard
tile_L1000855_03855.png,discard
tile_L1000855_03906.png,num_5
tile_L1000855_03907.png,num_5
tile_L1000855_04026.png,num_5
tile_L1000855_04027.png,num_5
tile_L1000855_04058.png,num_4
tile_L1000855_04059.png,num_4
tile_L1000855_04178.png,num_4
tile_L1000855_04179.png,num_4
tile_L1000855_04457.png,skip
tile_L1000855_04458.png,discard
tile_L1000855_04577.png,discard
tile_L1000855_04578.png,discard
tile_L1000855_04803.png,discard
tile_L1000855_04804.png,skip
tile_L1000855_04805.png,skip
tile_L1000855_04854.png,num_5
tile_L1000855_04924.png,skip
tile_L1000855_04925.png,skip
tile_L1000855_05031.png,discard
tile_L1000855_05151.png,num_2
tile_L1000855_05296.png,noise
tile_L1000855_05416.png,noise
tile_L1000855_05536.png,noise
tile_L1000855_05871.png,num_0
tile_L1000855_05991.png,discard
tile_L1000855_06577.png,discard
tile_L1000855_06697.png,discard
tile_L1000855_06699.png,noise
tile_L1000855_06819.png,noise
tile_L1000855_07598.png,num_8
tile_L1000855_07599.png,num_8
tile_L1000855_08927.png,discard
tile_L1000855_08928.png,discard
tile_L1000855_09055.png,num_3
tile_L1000855_09056.png,num_3
tile_L1000855_09175.png,num_3
tile_L1000855_09176.png,discard
tile_L1000856_04433.png,num_3
tile_L1000856_04853.png,num_2
tile_L1000856_04973.png,num_2
tile_L1000856_05019.png,num_3
tile_L1000856_05107.png,num_2
tile_L1000856_05108.png,num_2
tile_L1000856_05139.png,num_3
tile_L1000856_05857.png,num_4
tile_L1000856_05864.png,noise
tile_L1000856_05977.png,num_4
tile_L1000856_05984.png,noise
tile_L1000856_06104.png,noise
tile_L1000856_07259.png,reverse
tile_L1000856_07371.png,num_6
tile_L1000856_07372.png,num_6
tile_L1000856_07736.png,noise
tile_L1000856_07856.png,noise
tile_L1000856_08824.png,reverse
tile_L1000856_08825.png,reverse
tile_L1000857_00422.png,noise
tile_L1000857_00650.png,reverse
tile_L1000857_00770.png,reverse
tile_L1000857_01750.png,num_2
tile_L1000857_01854.png,noise
tile_L1000857_02449.png,reverse
tile_L1000857_02569.png,discard
tile_L1000857_02572.png,num_1
tile_L1000857_02573.png,num_1
tile_L1000857_02692.png,num_1
tile_L1000857_02693.png,num_1
tile_L1000857_02696.png,num_8
tile_L1000857_02697.png,num_8
tile_L1000857_02814.png,noise
tile_L1000857_02816.png,num_8
tile_L1000857_02817.png,num_8
tile_L1000857_02934.png,noise
tile_L1000857_03499.png,discard
tile_L1000857_03619.png,discard
tile_L1000857_04448.png,reverse
tile_L1000857_04449.png,reverse
tile_L1000857_04568.png,discard
tile_L1000857_04569.png,reverse
tile_L1000857_04624.png,num_6
tile_L1000857_04688.png,noise
tile_L1000857_04736.png,noise
tile_L1000857_04737.png,noise
tile_L1000857_04744.png,num_6
tile_L1000857_04856.png,discard
tile_L1000857_04857.png,discard
tile_L1000857_04931.png,num_5
tile_L1000857_04970.png,discard
tile_L1000857_05050.png,noise
tile_L1000857_05090.png,num_6
tile_L1000857_05185.png,num_5
tile_L1000857_05528.png,num_1
tile_L1000857_05529.png,num_1
tile_L1000857_05535.png,noise
tile_L1000857_05648.png,num_1
tile_L1000857_05649.png,num_1
tile_L1000902_00020.png,noise
tile_L1000902_00021.png,noise
tile_L1000902_00022.png,noise
tile_L1000902_00159.png,noise
tile_L1000902_00283.png,noise
tile_L1000902_00286.png,noise
tile_L1000902_00406.png,noise
tile_L1000902_00547.png,num_5
tile_L1000902_00548.png,num_5
tile_L1000902_00641.png,num_3
tile_L1000902_00642.png,num_3
tile_L1000902_00654.png,wild
tile_L1000902_00655.png,wild
tile_L1000902_00761.png,num_3
tile_L1000902_00762.png,num_3
tile_L1000902_01039.png,discard
tile_L1000902_01040.png,num_1
tile_L1000902_01041.png,num_1
tile_L1000902_01159.png,num_1
tile_L1000902_01160.png,num_1
tile_L1000902_01161.png,num_1
tile_L1000902_01861.png,discard
tile_L1000902_01862.png,discard
tile_L1000902_01876.png,num_5
tile_L1000902_01877.png,num_5
tile_L1000902_01882.png,noise
tile_L1000902_01981.png,wild
tile_L1000902_01982.png,wild
tile_L1000902_02002.png,noise
tile_L1000902_02089.png,num_3
tile_L1000902_02090.png,num_3
tile_L1000902_02101.png,discard
tile_L1000902_02102.png,discard
tile_L1000902_02103.png,noise
tile_L1000902_02104.png,noise
tile_L1000902_02168.png,noise
tile_L1000902_02169.png,noise
tile_L1000902_02209.png,num_3
tile_L1000902_02210.png,num_3
tile_L1000902_02223.png,noise
tile_L1000902_02224.png,noise
tile_L1000902_02237.png,noise
tile_L1000902_02238.png,noise
tile_L1000902_02288.png,noise
tile_L1000902_02289.png,noise
tile_L1000902_02357.png,noise
tile_L1000902_02358.png,noise
tile_L1000902_02510.png,noise
tile_L1000902_02511.png,noise
tile_L1000902_02630.png,noise
tile_L1000902_02631.png,noise
tile_L1000902_02712.png,noise
tile_L1000902_02728.png,noise
tile_L1000902_02832.png,noise
tile_L1000902_02950.png,noise
tile_L1000902_02951.png,noise
tile_L1000902_02983.png,noise
tile_L1000902_03103.png,noise
tile_L1000902_03155.png,noise
tile_L1000902_03189.png,noise
tile_L1000902_03194.png,noise
tile_L1000902_03250.png,noise
tile_L1000902_03275.png,noise
tile_L1000902_03291.png,noise
tile_L1000902_03292.png,noise
tile_L1000902_03314.png,noise
tile_L1000902_03315.png,discard
tile_L1000902_03316.png,discard
tile_L1000902_03370.png,noise
tile_L1000902_03432.png,noise
tile_L1000902_03437.png,noise
tile_L1000902_03438.png,noise
tile_L1000902_03492.png,noise
tile_L1000902_03493.png,noise
tile_L1000902_03503.png,noise
tile_L1000902_03531.png,noise
tile_L1000902_03532.png,noise
tile_L1000902_03554.png,noise
tile_L1000902_03555.png,noise
tile_L1000902_03772.png,noise
tile_L1000902_03835.png,noise
tile_L1000902_03892.png,noise
tile_L1000902_04146.png,num_8
tile_L1000902_04266.png,num_8
tile_L1000902_04294.png,noise
tile_L1000902_04376.png,noise
tile_L1000902_04377.png,noise
tile_L1000902_04378.png,noise
tile_L1000902_04414.png,noise
tile_L1000902_04431.png,num_7
tile_L1000902_04551.png,num_7
tile_L1000902_04650.png,noise
tile_L1000902_04768.png,noise
tile_L1000902_04770.png,noise
tile_L1000902_04888.png,noise
tile_L1000902_05258.png,discard
tile_L1000902_05259.png,num_7
tile_L1000902_05378.png,discard
tile_L1000902_05379.png,num_7
tile_L1000902_05579.png,num_8
tile_L1000902_05699.png,num_8
tile_L1000902_05750.png,num_8
tile_L1000902_05751.png,num_8
tile_L1000902_05805.png,noise
tile_L1000902_05870.png,num_8
tile_L1000902_05871.png,num_8
tile_L1000902_05925.png,noise
tile_L1000902_06047.png,noise
tile_L1000902_06048.png,noise
tile_L1000902_06291.png,noise
tile_L1000902_06292.png,noise
tile_L1000902_06408.png,noise
tile_L1000902_06409.png,noise
tile_L1000902_06698.png,num_8
tile_L1000902_06818.png,num_8
tile_L1000902_07080.png,noise
tile_L1000902_07081.png,noise
tile_L1000902_07421.png,noise
tile_L1000902_07618.png,num_2
tile_L1000902_07619.png,num_2
tile_L1000902_07738.png,num_2
tile_L1000902_07739.png,num_2
tile_L1000902_09086.png,noise
tile_L1000902_09183.png,num_2
tile_L1000902_09184.png,num_2
tile_L1000902_09198.png,noise
tile_L1000902_09206.png,noise
tile_L1000902_09303.png,num_2
tile_L1000902_09304.png,num_2
tile_L1000902_09318.png,noise
tile_L1000902_09326.png,noise
tile_L1000902_09446.png,noise
tile_L1000903_00021.png,noise
tile_L1000903_00022.png,noise
tile_L1000903_00159.png,noise
tile_L1000903_00283.png,noise
tile_L1000903_00778.png,noise
tile_L1000903_00779.png,noise
tile_L1000903_01039.png,noise
tile_L1000903_01040.png,noise
tile_L1000903_01041.png,noise
tile_L1000903_01882.png,noise
tile_L1000903_02001.png,noise
tile_L1000903_02002.png,noise
tile_L1000903_02168.png,noise
tile_L1000903_02169.png,noise
tile_L1000903_02237.png,noise
tile_L1000903_02238.png,noise
tile_L1000903_02288.png,noise
tile_L1000903_02289.png,noise
tile_L1000903_02357.png,noise
tile_L1000903_02358.png,noise
tile_L1000903_02510.png,noise
tile_L1000903_02511.png,noise
tile_L1000903_02630.png,noise
tile_L1000903_02631.png,noise
tile_L1000903_02712.png,noise
tile_L1000903_02762.png,noise
tile_L1000903_02832.png,noise
tile_L1000903_02895.png,num_6
tile_L1000903_02896.png,num_9
tile_L1000903_02950.png,noise
tile_L1000903_02951.png,noise
tile_L1000903_02980.png,noise
tile_L1000903_02981.png,noise
tile_L1000903_03015.png,num_6
tile_L1000903_03016.png,discard
tile_L1000903_03100.png,noise
tile_L1000903_03101.png,noise
tile_L1000903_03155.png,noise
tile_L1000903_03189.png,noise
tile_L1000903_03194.png,noise
tile_L1000903_03275.png,noise
tile_L1000903_03291.png,noise
tile_L1000903_03292.png,noise
tile_L1000903_03314.png,noise
tile_L1000903_03315.png,noise
tile_L1000903_03316.png,noise
tile_L1000903_03318.png,noise
tile_L1000903_03383.png,noise
tile_L1000903_03432.png,noise
tile_L1000903_03438.png,noise
tile_L1000903_03503.png,noise
tile_L1000903_03531.png,noise
tile_L1000903_03532.png,noise
tile_L1000903_03536.png,num_8
tile_L1000903_03537.png,num_8
tile_L1000903_03554.png,noise
tile_L1000903_03555.png,noise
tile_L1000903_03723.png,num_6
tile_L1000903_03724.png,num_6
tile_L1000903_03772.png,noise
tile_L1000903_03835.png,noise
tile_L1000903_03843.png,num_6
tile_L1000903_03844.png,num_6
tile_L1000903_04294.png,noise
tile_L1000903_04414.png,noise
tile_L1000903_04576.png,draw_two
tile_L1000903_04650.png,noise
tile_L1000903_04696.png,num_2
tile_L1000903_04768.png,noise
tile_L1000903_04770.png,noise
tile_L1000903_04888.png,noise
tile_L1000903_04984.png,num_8
tile_L1000903_04985.png,num_8
tile_L1000903_05044.png,num_2
tile_L1000903_05164.png,draw_two
tile_L1000903_05284.png,discard
tile_L1000903_05776.png,num_7
tile_L1000903_05805.png,noise
tile_L1000903_05896.png,num_7
tile_L1000903_05925.png,noise
tile_L1000903_06047.png,noise
tile_L1000903_06048.png,noise
tile_L1000903_06288.png,noise
tile_L1000903_06289.png,noise
tile_L1000903_06291.png,noise
tile_L1000903_06292.png,noise
tile_L1000903_06724.png,num_7
tile_L1000903_06737.png,noise
tile_L1000903_06844.png,num_7
tile_L1000903_06857.png,noise
tile_L1000903_07080.png,noise
tile_L1000903_07081.png,noise
tile_L1000903_07421.png,noise
tile_L1000903_07607.png,num_7
tile_L1000903_07608.png,num_7
tile_L1000903_07624.png,num_8
tile_L1000903_07727.png,num_7
tile_L1000903_07728.png,num_7
tile_L1000903_07753.png,noise
tile_L1000903_07754.png,noise
tile_L1000903_08237.png,noise
tile_L1000903_08357.png,noise
tile_L1000903_09054.png,num_7
tile_L1000903_09055.png,num_7
tile_L1000903_09086.png,noise
tile_L1000903_09174.png,num_7
tile_L1000903_09175.png,num_7
tile_L1000903_09189.png,num_8
tile_L1000903_09190.png,noise
tile_L1000903_09198.png,noise
tile_L1000903_09206.png,noise
tile_L1000903_09318.png,noise
tile_L1000903_09326.png,noise
tile_L1000903_09446.png,noise
tile_L1000904_00020.png,noise
tile_L1000904_00021.png,noise
tile_L1000904_00022.png,noise
tile_L1000904_00159.png,noise
tile_L1000904_00283.png,noise
tile_L1000904_00398.png,noise
tile_L1000904_00516.png,noise
tile_L1000904_00517.png,noise
tile_L1000904_00518.png,noise
tile_L1000904_00759.png,draw_two
tile_L1000904_00760.png,num_2
tile_L1000904_00879.png,draw_two
tile_L1000904_00880.png,num_2
tile_L1000904_00890.png,num_6
tile_L1000904_00891.png,num_6
tile_L1000904_00903.png,reverse
tile_L1000904_00904.png,reverse
tile_L1000904_01039.png,noise
tile_L1000904_01040.png,noise
tile_L1000904_01041.png,noise
tile_L1000904_02231.png,reverse
tile_L1000904_02232.png,reverse
tile_L1000904_02237.png,noise
tile_L1000904_02238.png,noise
tile_L1000904_02288.png,noise
tile_L1000904_02324.png,num_2
tile_L1000904_02338.png,num_6
tile_L1000904_02339.png,num_6
tile_L1000904_02357.png,noise
tile_L1000904_02358.png,noise
tile_L1000904_02452.png,noise
tile_L1000904_02475.png,noise
tile_L1000904_02510.png,noise
tile_L1000904_02511.png,noise
tile_L1000904_02572.png,noise
tile_L1000904_02630.png,noise
tile_L1000904_02631.png,noise
tile_L1000904_02641.png,noise
tile_L1000904_02642.png,noise
tile_L1000904_02692.png,noise
tile_L1000904_02712.png,noise
tile_L1000904_02761.png,noise
tile_L1000904_02762.png,noise
tile_L1000904_02832.png,noise
tile_L1000904_02950.png,noise
tile_L1000904_02951.png,noise
tile_L1000904_02984.png,noise
tile_L1000904_03100.png,noise
tile_L1000904_03155.png,noise
tile_L1000904_03189.png,noise
tile_L1000904_03194.png,noise
tile_L1000904_03250.png,noise
tile_L1000904_03275.png,noise
tile_L1000904_03291.png,noise
tile_L1000904_03292.png,noise
tile_L1000904_03314.png,noise
tile_L1000904_03315.png,noise
tile_L1000904_03316.png,noise
tile_L1000904_03318.png,noise
tile_L1000904_03353.png,num_1
tile_L1000904_03354.png,num_1
tile_L1000904_03383.png,noise
tile_L1000904_03432.png,noise
tile_L1000904_03438.png,noise
tile_L1000904_03473.png,num_1
tile_L1000904_03474.png,num_1
tile_L1000904_03493.png,noise
tile_L1000904_03503.png,noise
tile_L1000904_03531.png,noise
tile_L1000904_03532.png,noise
tile_L1000904_03554.png,noise
tile_L1000904_03555.png,noise
tile_L1000904_03772.png,noise
tile_L1000904_04294.png,noise
tile_L1000904_04300.png,num_1
tile_L1000904_04301.png,num_1
tile_L1000904_04388.png,num_2
tile_L1000904_04414.png,noise
tile_L1000904_04420.png,num_1
tile_L1000904_04421.png,num_1
tile_L1000904_04508.png,num_2
tile_L1000904_04650.png,noise
tile_L1000904_04768.png,noise
tile_L1000904_04770.png,noise
tile_L1000904_04888.png,noise
tile_L1000904_05153.png,discard
tile_L1000904_05154.png,discard
tile_L1000904_05216.png,num_2
tile_L1000904_05273.png,wild_draw_four
tile_L1000904_05274.png,wild_draw_four
tile_L1000904_05336.png,num_2
tile_L1000904_05393.png,num_4
tile_L1000904_05394.png,num_4
tile_L1000904_05740.png,num_4
tile_L1000904_05741.png,num_4
tile_L1000904_05805.png,noise
tile_L1000904_05860.png,wild_draw_four
tile_L1000904_05861.png,wild_draw_four
tile_L1000904_05925.png,noise
tile_L1000904_06047.png,noise
tile_L1000904_06048.png,noise
tile_L1000904_06288.png,noise
tile_L1000904_06289.png,noise
tile_L1000904_06291.png,noise
tile_L1000904_06292.png,noise
tile_L1000904_07080.png,noise
tile_L1000904_07081.png,noise
tile_L1000904_07360.png,num_5
tile_L1000904_07361.png,num_5
tile_L1000904_07421.png,noise
tile_L1000904_07480.png,num_5
tile_L1000904_07481.png,num_5
tile_L1000904_07493.png,num_2
tile_L1000904_07494.png,num_2
tile_L1000904_07623.png,num_7
tile_L1000904_07624.png,num_7
tile_L1000904_08807.png,num_5
tile_L1000904_08927.png,discard
tile_L1000904_08939.png,num_2
tile_L1000904_08940.png,num_2
tile_L1000904_08950.png,num_7
tile_L1000904_08951.png,num_7
tile_L1000904_09059.png,num_2
tile_L1000904_09060.png,num_2
tile_L1000904_09070.png,num_7
tile_L1000904_09071.png,num_7
tile_L1000904_09086.png,noise
tile_L1000904_09206.png,noise
tile_L1000904_09326.png,noise
tile_L1000904_09446.png,noise
tile_L1000905_00020.png,noise
tile_L1000905_00021.png,noise
tile_L1000905_00022.png,noise
tile_L1000905_00159.png,noise
tile_L1000905_00283.png,noise
tile_L1000905_00296.png,num_8
tile_L1000905_00297.png,num_8
tile_L1000905_00307.png,num_4
tile_L1000905_00308.png,num_4
tile_L1000905_00427.png,num_4
tile_L1000905_00428.png,num_4
tile_L1000905_01039.png,noise
tile_L1000905_01040.png,noise
tile_L1000905_01041.png,noise
tile_L1000905_01743.png,num_8
tile_L1000905_01744.png,num_8
tile_L1000905_01863.png,num_8
tile_L1000905_01864.png,num_8
tile_L1000905_01874.png,num_4
tile_L1000905_01875.png,num_4
tile_L1000905_01882.png,noise
tile_L1000905_02001.png,noise
tile_L1000905_02121.png,noise
tile_L1000905_02237.png,noise
tile_L1000905_02238.png,noise
tile_L1000905_02288.png,noise
tile_L1000905_02357.png,noise
tile_L1000905_02358.png,noise
tile_L1000905_02510.png,noise
tile_L1000905_02511.png,noise
tile_L1000905_02630.png,noise
tile_L1000905_02631.png,noise
tile_L1000905_02712.png,noise
tile_L1000905_02761.png,noise
tile_L1000905_02762.png,noise
tile_L1000905_02832.png,noise
tile_L1000905_02863.png,noise
tile_L1000905_02950.png,noise
tile_L1000905_02951.png,noise
tile_L1000905_02980.png,noise
tile_L1000905_02981.png,noise
tile_L1000905_03100.png,noise
tile_L1000905_03101.png,noise
tile_L1000905_03155.png,noise
tile_L1000905_03189.png,noise
tile_L1000905_03194.png,noise
tile_L1000905_03250.png,noise
tile_L1000905_03275.png,noise
tile_L1000905_03291.png,noise
tile_L1000905_03292.png,noise
tile_L1000905_03314.png,noise
tile_L1000905_03315.png,noise
tile_L1000905_03316.png,noise
tile_L1000905_03318.png,noise
tile_L1000905_03383.png,noise
tile_L1000905_03432.png,noise
tile_L1000905_03438.png,noise
tile_L1000905_03493.png,noise
tile_L1000905_03503.png,noise
tile_L1000905_03531.png,noise
tile_L1000905_03532.png,noise
tile_L1000905_03554.png,noise
tile_L1000905_03555.png,noise
tile_L1000905_03712.png,num_9
tile_L1000905_03772.png,noise
tile_L1000905_04258.png,num_0
tile_L1000905_04259.png,num_0
tile_L1000905_04294.png,noise
tile_L1000905_04414.png,noise
tile_L1000905_04530.png,noise
tile_L1000905_04650.png,noise
tile_L1000905_04768.png,noise
tile_L1000905_04770.png,noise
tile_L1000905_04780.png,discard
tile_L1000905_04781.png,num_9
tile_L1000905_04888.png,noise
tile_L1000905_05805.png,noise
tile_L1000905_05824.png,num_0
tile_L1000905_05825.png,num_0
tile_L1000905_05925.png,noise
tile_L1000905_06047.png,noise
tile_L1000905_06048.png,noise
tile_L1000905_06281.png,noise
tile_L1000905_06282.png,noise
tile_L1000905_06288.png,noise
tile_L1000905_06289.png,noise
tile_L1000905_06291.png,noise
tile_L1000905_06292.png,noise
tile_L1000905_06341.png,num_0
tile_L1000905_06342.png,num_0
tile_L1000905_06401.png,noise
tile_L1000905_06402.png,noise
tile_L1000905_06461.png,num_0
tile_L1000905_06462.png,num_0
tile_L1000905_06581.png,noise
tile_L1000905_07080.png,noise
tile_L1000905_07081.png,noise
tile_L1000905_07421.png,noise
tile_L1000905_09086.png,noise
tile_L1000905_09198.png,noise
tile_L1000905_09206.png,noise
tile_L1000905_09318.png,noise
tile_L1000905_09326.png,noise
tile_L1000905_09446.png,noise
tile_L1000906_00020.png,noise
tile_L1000906_00021.png,noise
tile_L1000906_00022.png,noise
tile_L1000906_00159.png,noise
tile_L1000906_00283.png,noise
tile_L1000906_00773.png,num_7
tile_L1000906_00774.png,num_7
tile_L1000906_01039.png,noise
tile_L1000906_01040.png,noise
tile_L1000906_01041.png,noise
tile_L1000906_02001.png,noise
tile_L1000906_02102.png,num_7
tile_L1000906_02103.png,num_7
tile_L1000906_02121.png,noise
tile_L1000906_02237.png,noise
tile_L1000906_02238.png,noise
tile_L1000906_02288.png,noise
tile_L1000906_02357.png,noise
tile_L1000906_02358.png,noise
tile_L1000906_02475.png,noise
tile_L1000906_02510.png,noise
tile_L1000906_02511.png,noise
tile_L1000906_02630.png,noise
tile_L1000906_02631.png,noise
tile_L1000906_02712.png,noise
tile_L1000906_02728.png,noise
tile_L1000906_02761.png,noise
tile_L1000906_02762.png,noise
tile_L1000906_02832.png,noise
tile_L1000906_02950.png,noise
tile_L1000906_02951.png,noise
tile_L1000906_02980.png,noise
tile_L1000906_02981.png,noise
tile_L1000906_03007.png,noise
tile_L1000906_03100.png,noise
tile_L1000906_03101.png,noise
tile_L1000906_03127.png,noise
tile_L1000906_03155.png,noise
tile_L1000906_03189.png,noise
tile_L1000906_03194.png,noise
tile_L1000906_03263.png,num_2
tile_L1000906_03275.png,noise
tile_L1000906_03291.png,noise
tile_L1000906_03292.png,noise
tile_L1000906_03314.png,noise
tile_L1000906_03315.png,noise
tile_L1000906_03316.png,noise
tile_L1000906_03318.png,noise
tile_L1000906_03383.png,num_2
tile_L1000906_03432.png,noise
tile_L1000906_03438.png,noise
tile_L1000906_03531.png,noise
tile_L1000906_03532.png,noise
tile_L1000906_03554.png,noise
tile_L1000906_03555.png,noise
tile_L1000906_03592.png,noise
tile_L1000906_03772.png,noise
tile_L1000906_03835.png,noise
tile_L1000906_04070.png,skip
tile_L1000906_04071.png,skip
tile_L1000906_04190.png,skip
tile_L1000906_04191.png,skip
tile_L1000906_04211.png,discard
tile_L1000906_04212.png,discard
tile_L1000906_04294.png,noise
tile_L1000906_04331.png,discard
tile_L1000906_04332.png,discard
tile_L1000906_04393.png,num_4
tile_L1000906_04394.png,num_4
tile_L1000906_04414.png,noise
tile_L1000906_04451.png,noise
tile_L1000906_04457.png,noise
tile_L1000906_04461.png,noise
tile_L1000906_04571.png,noise
tile_L1000906_04577.png,noise
tile_L1000906_04650.png,noise
tile_L1000906_04768.png,noise
tile_L1000906_04770.png,noise
tile_L1000906_04823.png,num_5
tile_L1000906_04824.png,num_5
tile_L1000906_04888.png,noise
tile_L1000906_04898.png,skip
tile_L1000906_04899.png,discard
tile_L1000906_04980.png,num_4
tile_L1000906_04981.png,num_4
tile_L1000906_05018.png,skip
tile_L1000906_05019.png,discard
tile_L1000906_05100.png,num_4
tile_L1000906_05101.png,num_4
tile_L1000906_05652.png,num_5
tile_L1000906_05751.png,num_3
tile_L1000906_05772.png,num_5
tile_L1000906_05805.png,noise
tile_L1000906_05925.png,noise
tile_L1000906_06047.png,noise
tile_L1000906_06048.png,noise
tile_L1000906_06291.png,noise
tile_L1000906_06292.png,noise
tile_L1000906_06458.png,num_3
tile_L1000906_06578.png,discard
tile_L1000906_07080.png,noise
tile_L1000906_07081.png,noise
tile_L1000906_07250.png,num_2
tile_L1000906_07251.png,num_2
tile_L1000906_07383.png,num_7
tile_L1000906_07384.png,num_7
tile_L1000906_07395.png,num_7
tile_L1000906_07396.png,num_7
tile_L1000906_07421.png,noise
tile_L1000906_07503.png,num_7
tile_L1000906_07504.png,num_7
tile_L1000906_07515.png,num_7
tile_L1000906_07516.png,num_7
tile_L1000906_07752.png,noise
tile_L1000906_07753.png,noise
tile_L1000906_07754.png,noise
tile_L1000906_08815.png,num_2
tile_L1000906_08816.png,num_2
tile_L1000906_08842.png,num_7
tile_L1000906_08843.png,num_7
tile_L1000906_08949.png,num_7
tile_L1000906_08950.png,num_7
tile_L1000906_08962.png,num_7
tile_L1000906_08963.png,num_7
tile_L1000906_09086.png,noise
tile_L1000906_09198.png,noise
tile_L1000906_09206.png,noise
tile_L1000906_09318.png,noise
tile_L1000906_09326.png,noise
tile_L1000906_09446.png,noise
tile_L1000907_00020.png,noise
tile_L1000907_00021.png,noise
tile_L1000907_00022.png,noise
tile_L1000907_00159.png,noise
tile_L1000907_00283.png,noise
tile_L1000907_00537.png,draw_two
tile_L1000907_00538.png,num_2
tile_L1000907_01039.png,noise
tile_L1000907_01040.png,noise
tile_L1000907_01041.png,noise
tile_L1000907_01982.png,num_2
tile_L1000907_02102.png,num_2
tile_L1000907_02237.png,noise
tile_L1000907_02238.png,noise
tile_L1000907_02288.png,noise
tile_L1000907_02357.png,noise
tile_L1000907_02358.png,noise
tile_L1000907_02510.png,noise
tile_L1000907_02511.png,noise
tile_L1000907_02630.png,noise
tile_L1000907_02631.png,noise
tile_L1000907_02641.png,noise
tile_L1000907_02642.png,noise
tile_L1000907_02712.png,noise
tile_L1000907_02761.png,noise
tile_L1000907_02762.png,noise
tile_L1000907_02832.png,noise
tile_L1000907_02950.png,noise
tile_L1000907_02951.png,noise
tile_L1000907_03144.png,num_8
tile_L1000907_03155.png,noise
tile_L1000907_03189.png,noise
tile_L1000907_03194.png,noise
tile_L1000907_03264.png,num_8
tile_L1000907_03275.png,noise
tile_L1000907_03291.png,noise
tile_L1000907_03292.png,noise
tile_L1000907_03314.png,noise
tile_L1000907_03315.png,noise
tile_L1000907_03316.png,noise
tile_L1000907_03318.png,noise
tile_L1000907_03349.png,draw_two
tile_L1000907_03432.png,noise
tile_L1000907_03438.png,noise
tile_L1000907_03469.png,num_2
tile_L1000907_03531.png,noise
tile_L1000907_03532.png,noise
tile_L1000907_03554.png,noise
tile_L1000907_03555.png,noise
tile_L1000907_03772.png,noise
tile_L1000907_03835.png,noise
tile_L1000907_03972.png,num_8
tile_L1000907_03973.png,num_8
tile_L1000907_04057.png,num_2
tile_L1000907_04092.png,num_8
tile_L1000907_04093.png,num_8
tile_L1000907_04177.png,num_2
tile_L1000907_04268.png,num_8
tile_L1000907_04269.png,num_8
tile_L1000907_04294.png,noise
tile_L1000907_04388.png,num_8
tile_L1000907_04389.png,num_8
tile_L1000907_04414.png,noise
tile_L1000907_04464.png,num_5
tile_L1000907_04530.png,noise
tile_L1000907_04584.png,num_5
tile_L1000907_04650.png,noise
tile_L1000907_04768.png,noise
tile_L1000907_04770.png,noise
tile_L1000907_04888.png,noise
tile_L1000907_04910.png,num_1
tile_L1000907_04911.png,num_1
tile_L1000907_05030.png,num_1
tile_L1000907_05031.png,num_1
tile_L1000907_05150.png,num_1
tile_L1000907_05151.png,num_1
tile_L1000907_05216.png,num_8
tile_L1000907_05217.png,num_8
tile_L1000907_05292.png,num_5
tile_L1000907_05293.png,num_5
tile_L1000907_05336.png,num_8
tile_L1000907_05337.png,num_8
tile_L1000907_05412.png,num_5
tile_L1000907_05413.png,num_5
tile_L1000907_05805.png,noise
tile_L1000907_05925.png,noise
tile_L1000907_06024.png,num_8
tile_L1000907_06025.png,num_8
tile_L1000907_06047.png,noise
tile_L1000907_06048.png,noise
tile_L1000907_06144.png,num_8
tile_L1000907_06145.png,num_8
tile_L1000907_06288.png,noise
tile_L1000907_06289.png,noise
tile_L1000907_06291.png,noise
tile_L1000907_06292.png,noise
tile_L1000907_06853.png,num_8
